binned_hours,airtemp,rainfall,humidity,date,weekDay,mean_hourlyL1,mean_hourlySE18,mean_hourlySE20,mean_hourlySE24,mean_hourlySE26,mean_hourlySE28,mean_hourlySE29,TotalL1,L1available,TotalSE18,SE18available,TotalSE20,SE20available,TotalSE24,SE24available,TotalSE26,SE26available,TotalSE28,SE28available,TotalSE29,SE29available,weekNum,hour,workingHour,workDay,PH,weeklyTemp,weeklyHumid,weeklyrainfall
2018-08-25 18,28.49166667,0,75.64166667,25/8/2018,Saturday,161.0833333,61.33333333,159.5,0,120.75,184.0833333,229.0833333,178,16.91666667,279,217.6666667,548,388.5,167,167,214,93.25,186,1.916666667,333,103.9166667,34,18,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-25 19,28.225,0,76.33333333,25/8/2018,Saturday,152.5,64.5,84.91666667,0,110.8333333,179.6666667,221.6666667,178,25.5,279,214.5,548,463.0833333,167,167,214,103.1666667,186,6.333333333,333,111.3333333,34,19,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-25 20,27.90909091,0,77.38181818,25/8/2018,Saturday,159.9166667,70.16666667,92.5,0,106.8333333,172.6666667,210.3333333,178,18.08333333,279,208.8333333,548,455.5,167,167,214,107.1666667,186,13.33333333,333,122.6666667,34,20,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-25 21,27.8,0,75.95,25/8/2018,Saturday,157.0833333,68.66666667,246.8333333,0,110.75,171.0833333,208.3333333,178,20.91666667,279,210.3333333,548,301.1666667,167,167,214,103.25,186,14.91666667,333,124.6666667,34,21,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-25 22,27.75,0,75.575,25/8/2018,Saturday,145.4166667,58.25,412.5,0,104.75,163.75,208.3333333,178,32.58333333,279,220.75,548,135.5,167,167,214,109.25,186,22.25,333,124.6666667,34,22,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-25 23,27.56666667,0,77.725,25/8/2018,Saturday,141.3333333,44.91666667,450.1666667,0,94.58333333,159.25,213.5,178,36.66666667,279,234.0833333,548,97.83333333,167,167,214,119.4166667,186,26.75,333,119.5,34,23,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-26 00,27.4,0,80.00909091,26/8/2018,Sunday,136.4545455,37.45454545,471.5454545,0,97.27272727,154.1818182,210.5454545,178,41.54545455,279,241.5454545,548,76.45454545,167,167,214,116.7272727,186,31.81818182,333,122.4545455,34,0,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-26 01,27.375,0,81.34166667,26/8/2018,Sunday,137.75,29.08333333,495.8333333,0,91.33333333,154.1666667,204.9166667,178,40.25,279,249.9166667,548,52.16666667,167,167,214,122.6666667,186,31.83333333,333,128.0833333,34,1,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-26 02,27.55833333,0,77.725,26/8/2018,Sunday,135.5833333,27.75,513.1666667,0,89.25,153.4166667,197.6666667,178,42.41666667,279,251.25,548,34.83333333,167,167,214,124.75,186,32.58333333,333,135.3333333,34,2,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-26 03,27.6,0,76.30833333,26/8/2018,Sunday,136.9166667,23.58333333,522.3333333,0,85.08333333,152.0833333,193.0833333,178,41.08333333,279,255.4166667,548,25.66666667,167,167,214,128.9166667,186,33.91666667,333,139.9166667,34,3,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-26 04,27.65833333,0,75.84166667,26/8/2018,Sunday,136.5833333,22.5,528,0,83.83333333,183.0833333,192.6666667,178,41.41666667,279,256.5,548,20,167,167,214,130.1666667,186,2.916666667,333,140.3333333,34,4,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-26 05,27.48333333,0,77.94166667,26/8/2018,Sunday,135.75,24.33333333,525.4166667,0,84.16666667,185.9166667,195.9166667,178,42.25,279,254.6666667,548,22.58333333,167,167,214,129.8333333,186,0.083333333,333,137.0833333,34,5,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-26 06,27.46666667,0,78.88333333,26/8/2018,Sunday,143.4166667,28.66666667,521.6666667,0,89,185.25,196.4166667,178,34.58333333,279,250.3333333,548,26.33333333,167,167,214,125,186,0.75,333,136.5833333,34,6,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-26 07,27.7,0,79.41666667,26/8/2018,Sunday,151.8333333,41.66666667,515.5833333,0,99.25,185.25,195.25,178,26.16666667,279,237.3333333,548,32.41666667,167,167,214,114.75,186,0.75,333,137.75,34,7,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-26 08,28.40833333,0,76.60833333,26/8/2018,Sunday,169.3333333,60.91666667,497.1666667,0,108.3333333,185.9166667,191.3333333,178,8.666666667,279,218.0833333,548,50.83333333,167,167,214,105.6666667,186,0.083333333,333,141.6666667,34,8,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-26 09,29.15,0,73.09166667,26/8/2018,Sunday,176.5,75.66666667,449.75,0,120.8333333,185.1666667,171.9166667,178,1.5,279,203.3333333,548,98.25,167,167,214,93.16666667,186,0.833333333,333,161.0833333,34,9,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-26 10,30.66666667,0,64.58333333,26/8/2018,Sunday,173.3333333,78.41666667,381.4166667,0,130.75,184.6666667,170.5833333,178,4.666666667,279,200.5833333,548,166.5833333,167,167,214,83.25,186,1.333333333,333,162.4166667,34,10,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-26 11,30.71666667,0,67.34166667,26/8/2018,Sunday,165.75,70,263,0,123.1666667,185.4166667,174.6666667,178,12.25,279,209,548,285,167,167,214,90.83333333,186,0.583333333,333,158.3333333,34,11,1,0,0,28.78367154,77.13757031,0.018668831
2018-08-26 12,31.075,0,62.89166667,26/8/2018,Sunday,162.4166667,54.41666667,152.5,0,116,183,162.3333333,178,15.58333333,279,224.5833333,548,395.5,167,167,214,98,186,3,333,170.6666667,34,12,1,0,0,28.78367154,77.13757031,0.018668831
